DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2015
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"140045 PACARAIMA";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"140047 RORAINOPOLIS";-;7;14;9;4;2;6;2;8;1;5;5;14;9;12;7;15;16;7;10;2;-;2;7;5;3;3;3;6;3;1;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;193
"140050 SAO JOAO DA BALIZA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"140060 SAO LUIZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;9
"150010 ABAETETUBA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;1;2;3;3;3;-;-;-;20
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2;3;-;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14
"150030 AFUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4
"150040 ALENQUER";-;-;-;1;-;-;-;-;-;-;4;5;14;12;21;1;11;19;21;7;4;2;3;4;2;3;-;3;1;3;10;4;2;2;2;5;3;1;-;1;-;1;4;7;4;6;-;-;7;7;2;1;-;-;210
"150060 ALTAMIRA";-;1;2;2;2;1;1;9;7;3;1;3;-;1;3;6;4;1;3;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;1;1;1;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;62
"150070 ANAJAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";-;1;-;-;-;-;1;3;3;1;1;2;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;2;1;2;-;2;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;29
"150085 ANAPU";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;5
"150090 AUGUSTO CORREA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;2;3;4;-;-;1;2;-;1;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;20
"150095 AURORA DO PARA";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150100 AVEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150110 BAGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;4;3;5;4;6;7;6;7;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;50
"150125 BANNACH";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"150130 BARCARENA";-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;10
"150140 BELEM";-;6;6;6;10;9;9;17;18;28;25;21;16;13;17;16;21;14;15;22;22;15;17;13;5;3;9;10;11;3;11;2;7;10;9;6;6;-;4;2;3;-;2;1;1;1;1;5;-;4;-;2;1;6;481
"150145 BELTERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;3;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150150 BENEVIDES";-;-;-;-;1;-;-;-;-;1;3;-;1;-;-;-;1;1;-;-;-;-;-;2;-;-;-;1;-;-;-;2;-;2;-;1;1;1;1;1;-;-;1;-;-;-;-;-;-;2;-;-;-;-;23
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150160 BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150170 BRAGANCA";-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;11
"150172 BRASIL NOVO";-;-;-;1;2;1;4;3;8;5;7;6;12;8;5;12;10;7;4;9;11;5;4;3;4;5;4;3;4;8;3;2;5;2;-;6;3;1;1;2;-;2;1;1;-;-;-;-;-;-;-;-;-;-;184
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;-;-;-;-;-;2;1;8;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;17
"150178 BREU BRANCO";-;1;-;-;1;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150180 BREVES";-;-;-;-;-;1;2;4;2;6;10;13;8;2;1;5;1;4;4;3;8;3;3;2;1;2;4;3;5;7;6;7;5;5;5;3;8;1;2;2;2;-;-;2;1;-;1;1;-;1;1;2;-;-;159
"150210 CAMETA";-;-;1;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;2;1;2;-;1;1;-;-;-;1;-;4;-;1;2;-;-;1;-;-;-;-;1;-;1;2;1;-;-;-;-;-;-;-;-;-;25
"150215 CANAA DOS CARAJAS";-;-;-;1;-;-;1;3;1;4;7;-;3;5;-;-;-;3;6;10;3;1;9;4;7;-;1;4;4;1;1;6;1;2;2;-;-;-;-;1;-;-;-;-;1;1;-;-;1;2;6;4;-;-;106
"150230 CAPITAO POCO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;2;-;1;2;-;-;-;2;-;3;-;1;-;-;17
"150240 CASTANHAL";-;-;-;-;1;2;2;1;2;4;3;5;3;1;2;1;2;3;-;3;1;2;1;1;-;1;-;1;-;2;-;1;4;1;2;-;4;2;2;-;5;4;1;4;1;-;-;1;2;1;-;3;-;-;82
"150260 COLARES";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;4;2;1;1;3;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;18
"150270 CONCEICAO DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150276 CUMARU DO NORTE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150277 CURIONOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150293 DOM ELISEU";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150310 GURUPA";-;-;-;-;-;-;-;-;3;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150320 IGARAPE-ACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;3
"150330 IGARAPE-MIRI";-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3;3;1;7;1;9;7;7;1;4;3;-;-;-;-;-;49
"150345 IPIXUNA DO PARA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;2;-;2;-;-;-;1;-;1;1;5;-;-;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;20
"150360 ITAITUBA";-;-;1;-;-;2;-;-;1;3;6;5;4;1;1;-;2;-;1;3;-;-;-;-;-;-;-;2;1;1;1;2;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;45
"150370 ITUPIRANGA";-;2;-;-;-;-;-;-;-;1;-;-;-;1;2;-;1;1;4;2;1;-;-;-;-;-;1;-;1;-;-;-;4;3;1;3;4;1;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;37
"150380 JACUNDA";-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;13
"150390 JURUTI";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150405 MAE DO RIO";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150420 MARABA";-;1;3;4;1;9;15;4;7;4;1;1;1;-;3;9;1;-;1;-;-;1;1;-;-;1;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;73
"150440 MARAPANIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150442 MARITUBA";-;-;-;-;-;-;1;1;2;-;1;-;6;-;2;-;-;-;2;-;-;-;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;5;2;-;-;-;31
"150445 MEDICILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150460 MOCAJUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150470 MOJU";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3
"150475 MOJUI DOS CAMPOS";-;1;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150480 MONTE ALEGRE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;6;3;3;5;3;-;2;-;-;-;-;-;2;15;17;9;3;15;22;9;9;4;8;2;4;3;5;4;5;3;18;13;5;1;-;-;200
"150490 MUANA";-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150497 NOVA IPIXUNA";-;-;-;-;-;-;-;1;-;-;2;-;4;1;1;3;1;-;2;1;3;1;-;2;4;2;4;-;-;1;2;-;4;2;2;-;1;1;2;1;-;1;-;-;-;-;-;-;-;3;-;1;1;-;54
"150503 NOVO PROGRESSO";-;1;-;-;-;-;-;-;-;-;-;-;3;1;-;1;15;7;3;3;5;-;2;3;4;-;1;2;-;2;2;1;2;1;1;1;1;1;-;-;-;2;1;2;1;1;6;8;6;1;1;-;-;-;92
"150506 NOVO REPARTIMENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150510 OBIDOS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"150530 ORIXIMINA";-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;1;-;2;1;-;3;6;-;-;6;2;-;-;-;1;-;-;-;2;1;1;-;1;-;-;-;-;-;-;1;1;-;1;-;-;2;4;1;-;41
"150543 OURILANDIA DO NORTE";-;5;1;1;1;3;2;1;2;2;5;8;15;7;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;61
"150548 PACAJA";-;-;-;2;-;3;-;2;4;5;1;-;3;-;3;-;4;1;3;2;2;1;2;-;-;-;-;1;-;-;-;-;-;1;2;-;-;1;8;14;7;3;8;4;19;21;6;13;5;5;1;1;1;-;159
"150550 PARAGOMINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150553 PARAUAPEBAS";-;7;6;4;8;10;2;20;14;16;35;26;23;7;21;25;13;14;22;6;4;9;8;1;11;12;2;1;2;7;10;4;4;1;-;-;3;1;1;1;1;-;2;2;-;2;-;2;8;21;21;13;1;2;436
"150555 PAU D'ARCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150565 PLACAS";-;1;-;-;-;-;-;-;-;-;1;1;2;2;1;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150570 PONTA DE PEDRAS";-;1;2;4;1;3;-;2;8;10;10;4;-;6;1;-;2;6;4;2;3;-;-;1;-;1;4;5;3;6;1;7;1;-;1;3;1;1;3;-;-;-;-;1;-;3;-;-;2;-;2;-;-;-;115
"150580 PORTEL";-;-;1;1;-;2;-;2;1;1;8;6;5;9;2;-;2;3;-;-;-;-;-;3;1;1;4;-;-;2;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;58
"150600 PRAINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;2;2;8;2;3;3;8;3;-;37
"150613 REDENCAO";-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;1;-;-;-;3;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;6;2;-;1;26
"150616 RIO MARIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"150618 RONDON DO PARA";-;-;-;-;-;-;2;-;1;4;1;2;7;6;4;1;-;2;3;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"150619 RUROPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;1;1;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150620 SALINOPOLIS";-;-;-;-;-;2;-;-;1;1;1;1;3;2;-;-;-;2;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"150630 SALVATERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150635 SANTA BARBARA DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150650 SANTA IZABEL DO PARA";-;1;8;4;4;7;6;5;4;4;10;11;7;3;1;1;-;-;1;1;1;-;1;1;-;1;-;1;2;-;-;3;3;3;2;1;6;4;3;5;2;15;2;-;2;1;-;1;2;3;1;-;-;-;144
"150655 SANTA LUZIA DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150660 SANTA MARIA DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150670 SANTANA DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;12
"150680 SANTAREM";-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150690 SANTAREM NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;3;-;-;-;8
"150700 SANTO ANTONIO DO TAUA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;9
"150720 SAO DOMINGOS DO CAPIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150730 SAO FELIX DO XINGU";-;-;3;1;1;-;-;-;1;2;10;12;6;3;6;5;2;1;3;3;2;1;-;2;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"150745 SAO GERALDO DO ARAGUAIA";-;1;1;-;-;1;4;1;3;-;2;1;-;-;2;1;2;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;28
"150746 SAO JOAO DA PONTA";-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8
"150747 SAO JOAO DE PIRABAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150750 SAO JOAO DO ARAGUAIA";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150770 SAO SEBASTIAO DA BOA VISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"150780 SENADOR JOSE PORFIRIO";-;6;1;7;19;16;5;3;9;14;9;6;11;2;9;4;7;7;-;7;8;7;6;2;4;1;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;180
"150795 TAILANDIA";-;-;2;2;-;1;-;1;-;1;-;1;1;1;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;18
"150796 TERRA ALTA";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150800 TOME-ACU";-;-;1;-;2;1;1;2;2;-;-;-;-;-;2;1;-;2;1;1;1;-;2;3;-;4;-;4;3;3;5;4;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;1;1;-;-;-;-;52
"150805 TRAIRAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150808 TUCUMA";-;1;1;1;-;2;-;-;-;-;3;1;1;3;-;3;1;1;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;26
"150810 TUCURUI";-;-;-;-;-;-;1;-;-;2;-;-;1;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;-;1;-;1;-;-;1;-;1;-;-;16
"150812 ULIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150815 URUARA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150835 VITORIA DO XINGU";-;-;-;-;-;-;-;-;2;2;-;2;-;-;4;1;-;1;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150840 XINGUARA";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;7;-;4;-;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;1;2;-;-;31
"160005 SERRA DO NAVIO";-;-;-;-;-;-;3;1;-;-;-;4;3;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"160015 PEDRA BRANCA DO AMAPARI";-;11;1;-;1;7;3;-;3;2;3;7;1;5;9;5;5;1;5;6;3;1;3;2;-;2;-;1;1;-;1;1;2;2;1;1;-;1;-;1;6;-;-;-;-;-;-;-;-;-;-;-;1;-;105
"160020 CALCOENE";-;13;8;20;32;40;10;30;11;4;9;5;2;5;6;6;5;14;4;11;-;-;-;-;-;-;1;-;1;1;-;-;1;-;1;1;-;3;3;7;7;3;3;9;10;34;17;3;10;9;8;-;1;2;370
"160021 CUTIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"160023 FERREIRA GOMES";-;-;-;-;1;1;-;-;8;4;5;12;7;14;8;4;-;3;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;78
