DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2014
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"140045 PACARAIMA";-;-;-;-;-;-;1;-;-;-;1;-;1;-;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"140047 RORAINOPOLIS";-;4;6;2;4;11;11;5;1;1;9;7;4;12;14;5;1;12;10;10;6;9;13;2;15;15;7;3;13;19;5;18;13;32;8;3;6;11;9;12;4;13;1;6;7;3;5;1;1;11;4;5;7;3;419
"140050 SAO JOAO DA BALIZA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150010 ABAETETUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;10
"150020 ACARA";-;-;2;1;1;2;1;1;1;-;1;4;-;3;-;-;-;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;24
"150034 AGUA AZUL DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150040 ALENQUER";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150050 ALMEIRIM";-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;10;5;3;11;7;1;1;2;2;1;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"150060 ALTAMIRA";-;1;-;2;3;2;2;1;9;3;16;4;7;2;17;21;19;9;3;4;3;3;5;5;6;6;3;1;2;1;2;3;1;2;3;3;1;-;-;-;-;3;1;1;2;-;-;1;2;-;1;-;3;1;190
"150070 ANAJAS";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;9
"150085 ANAPU";1;-;4;1;6;2;7;3;9;2;1;1;1;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;43
"150090 AUGUSTO CORREA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150095 AURORA DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;7
"150125 BANNACH";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150130 BARCARENA";-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;7
"150140 BELEM";-;-;1;1;-;-;-;-;-;1;-;-;2;-;4;-;4;8;2;4;8;5;3;1;5;4;2;-;8;3;6;3;4;8;5;11;8;3;4;6;2;6;5;3;3;6;5;-;3;-;3;1;-;-;161
"150170 BRAGANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150172 BRASIL NOVO";-;-;-;-;-;2;1;4;1;2;5;9;4;10;9;-;1;1;4;3;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;64
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;-;-;1;-;-;2;-;-;1;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"150178 BREU BRANCO";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150180 BREVES";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150210 CAMETA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150215 CANAA DOS CARAJAS";-;-;-;-;-;-;-;1;-;2;1;1;-;1;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150230 CAPITAO POCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150240 CASTANHAL";-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;1;-;2;1;-;-;-;-;-;-;-;15
"150270 CONCEICAO DO ARAGUAIA";-;-;1;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;10
"150277 CURIONOPOLIS";-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150293 DOM ELISEU";-;-;2;-;1;2;-;-;2;-;-;-;1;-;-;2;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;14
"150310 GURUPA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;2;9;12;2;4;2;1;-;-;-;-;-;-;-;36
"150320 IGARAPE-ACU";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150345 IPIXUNA DO PARA";-;-;1;-;-;1;-;1;1;1;-;2;-;1;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150350 IRITUIA";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"150360 ITAITUBA";-;-;-;2;-;1;1;-;4;1;-;-;4;-;-;1;1;2;5;1;1;2;-;1;1;1;2;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;37
"150370 ITUPIRANGA";-;-;1;2;3;1;4;2;4;1;1;3;2;-;2;-;2;1;1;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;34
"150390 JURUTI";-;-;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150420 MARABA";-;3;-;1;1;2;2;8;15;5;11;4;7;3;3;8;1;1;-;1;1;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;85
"150430 MARACANA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150442 MARITUBA";-;-;-;-;2;1;1;-;-;-;-;-;1;-;5;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150445 MEDICILANDIA";-;-;-;1;2;2;-;2;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"150450 MELGACO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"150460 MOCAJUBA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150470 MOJU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"150475 MOJUI DOS CAMPOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150480 MONTE ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150490 MUANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150495 NOVA ESPERANCA DO PIRIA";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150497 NOVA IPIXUNA";-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;11
"150503 NOVO PROGRESSO";-;1;-;-;-;1;-;-;2;-;2;4;8;5;4;1;3;1;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;-;2;-;-;-;-;-;1;-;1;-;-;-;-;47
"150510 OBIDOS";-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"150520 OEIRAS DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150530 ORIXIMINA";-;4;10;24;11;10;9;7;5;9;10;9;11;5;6;2;6;7;14;6;2;2;1;2;-;2;-;-;2;1;6;-;2;-;1;4;-;-;1;-;-;1;-;-;1;-;-;1;-;1;1;-;3;-;199
"150543 OURILANDIA DO NORTE";-;1;1;3;1;1;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;16
"150548 PACAJA";-;8;12;8;12;13;11;11;6;16;15;10;8;10;8;3;2;2;2;1;1;-;1;1;-;1;-;-;1;1;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;1;1;2;-;-;1;2;2;-;176
"150550 PARAGOMINAS";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150553 PARAUAPEBAS";-;30;19;31;41;29;28;34;19;12;32;33;19;21;20;20;18;19;22;10;8;-;2;7;6;4;1;4;1;-;-;-;-;-;2;2;1;-;-;-;1;3;-;1;1;3;2;4;2;-;4;3;13;-;532
"150565 PLACAS";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150570 PONTA DE PEDRAS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;1;1;-;1;1;-;-;2;2;-;-;-;-;13
"150580 PORTEL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;2;-;-;1;-;-;1;-;1;-;-;-;-;12
"150613 REDENCAO";-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150616 RIO MARIA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150618 RONDON DO PARA";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;6
"150619 RUROPOLIS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150620 SALINOPOLIS";-;-;1;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;9
"150650 SANTA IZABEL DO PARA";-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150655 SANTA LUZIA DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150658 SANTA MARIA DAS BARREIRAS";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150670 SANTANA DO ARAGUAIA";-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150680 SANTAREM";1;-;2;-;2;-;-;1;-;1;1;-;1;-;-;-;1;1;-;1;2;1;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;21
"150720 SAO DOMINGOS DO CAPIM";-;-;-;-;1;1;-;-;-;2;-;2;3;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150730 SAO FELIX DO XINGU";-;3;-;-;2;5;1;-;9;4;12;4;21;35;18;5;2;2;3;9;5;-;5;1;2;2;2;3;4;2;3;-;-;-;1;-;-;-;-;-;-;1;1;3;-;-;1;-;-;2;-;-;-;-;173
"150745 SAO GERALDO DO ARAGUAIA";-;-;2;-;-;2;-;1;-;3;-;1;-;-;1;1;1;16;3;6;1;5;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;1;-;52
"150746 SAO JOAO DA PONTA";-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;3;2;4;1;-;5;1;-;4;-;-;28
"150750 SAO JOAO DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"150780 SENADOR JOSE PORFIRIO";1;5;7;10;26;22;19;25;21;12;10;10;10;12;11;7;7;1;2;4;1;1;-;-;-;2;1;3;2;-;5;4;10;3;6;8;9;6;6;22;25;28;16;9;12;18;-;2;10;23;21;9;13;1;498
"150790 SOURE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150795 TAILANDIA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4;1;6;-;1;-;1;-;1;-;4;1;-;-;-;21
"150796 TERRA ALTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150797 TERRA SANTA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150800 TOME-ACU";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;1;1;-;-;-;-;-;2;1;2;1;7;-;1;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;23
"150803 TRACUATEUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150808 TUCUMA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;1;-;-;-;-;-;-;-;9
"150810 TUCURUI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150815 URUARA";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;11;9;3;13;3;3;2;1;2;-;-;-;-;-;-;-;-;3;2;2;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;62
"150820 VIGIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150835 VITORIA DO XINGU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150840 XINGUARA";-;1;1;-;2;2;-;-;2;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;12
"160005 SERRA DO NAVIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"160015 PEDRA BRANCA DO AMAPARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;2;3;2;9;1;6;5;2;1;-;3;6;1;-;1;46
"160020 CALCOENE";-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;3;4;1;-;-;-;-;15
"160027 LARANJAL DO JARI";-;-;-;1;-;-;-;1;1;-;3;6;6;31;45;37;19;40;44;94;54;45;16;21;18;17;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;502
"160030 MACAPA";-;2;3;3;1;5;3;3;1;1;6;2;7;2;2;5;4;11;8;10;5;-;3;5;4;4;4;4;3;7;4;4;10;7;2;2;9;7;17;4;10;13;2;5;8;13;14;8;12;6;3;2;3;2;285
"160040 MAZAGAO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;2;1;1;3;1;-;4;3;2;3;-;-;1;25
"160050 OIAPOQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;1;-;-;-;-;-;-;-;-;-;3;1;1;-;1;1;-;-;-;-;-;-;1;-;3;-;17
"160053 PORTO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"160060 SANTANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;5;2;-;-;15
"170025 ABREULANDIA";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;5;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"170030 AGUIARNOPOLIS";-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"170100 ANANAS";-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"170105 ANGICO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"170110 APARECIDA DO RIO NEGRO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"170130 ARAGOMINAS";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"170190 ARAGUACEMA";-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"170200 ARAGUACU";-;33;43;44;29;27;22;22;13;12;12;8;17;5;3;2;3;1;5;1;4;1;1;1;1;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;2;1;-;4;7;-;332
"170210 ARAGUAINA";-;14;8;5;5;7;10;11;12;12;12;16;13;13;6;13;11;13;8;16;16;16;14;14;12;6;9;10;8;3;7;8;8;6;10;8;4;6;3;11;5;4;6;10;5;8;12;6;5;10;9;6;8;3;481
"170215 ARAGUANA";-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5
